airline_iata,airline_name,callsign,airline_country,src_iata,src_airport,src_city,src_country,src_lat,src_lon,src_continent,src_airport_type,src_elevation,dst_iata,dst_airport,dst_city,dst_country,dst_lat,dst_lon,dst_continent,dst_airport_type,dst_elevation,stops,equipment,distance_km
US,US Airways,U S AIR,United States,LAS,Harry Reid International Airport,Las Vegas,US,36.083361,-115.151817,North America,large_airport,664.7688,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,North America,large_airport,38.1,0,738,380
US,US Airways,U S AIR,United States,LAS,Harry Reid International Airport,Las Vegas,US,36.083361,-115.151817,North America,large_airport,664.7688,MIA,Miami International Airport,Miami,US,25.796011,-80.289751,North America,large_airport,2.4384,0,738,3494
US,US Airways,U S AIR,United States,LAS,Harry Reid International Airport,Las Vegas,US,36.083361,-115.151817,North America,large_airport,664.7688,ORD,Chicago O'Hare International Airport,Chicago,US,41.9786,-87.9048,North America,large_airport,207.264,0,M83 738,2432
US,US Airways,U S AIR,United States,LAS,Harry Reid International Airport,Las Vegas,US,36.083361,-115.151817,North America,large_airport,664.7688,PHL,Philadelphia International Airport,Philadelphia,US,39.871899,-75.241096,North America,large_airport,10.972800000000001,0,320 321,3494
US,US Airways,U S AIR,United States,LAS,Harry Reid International Airport,Las Vegas,US,36.083361,-115.151817,North America,large_airport,664.7688,PHX,Phoenix Sky Harbor International Airport,Phoenix,US,33.435302,-112.005905,North America,large_airport,345.94800000000004,0,320 321 319,411
US,US Airways,U S AIR,United States,LAW,Lawton Fort Sill Regional Airport,Lawton,US,34.567699,-98.416603,North America,medium_airport,338.32800000000003,DFW,Dallas Fort Worth International Airport,Dallas-Fort Worth,US,32.896801,-97.038002,North America,large_airport,185.0136,0,ER4 ERD,225
US,US Airways,U S AIR,United States,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,North America,large_airport,38.1,ABQ,Albuquerque International Sunport,Albuquerque,US,35.039976,-106.608925,North America,large_airport,1632.2040000000002,0,CRJ CR7,1088
US,US Airways,U S AIR,United States,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,North America,large_airport,38.1,AKL,Auckland International Airport,Auckland,NZ,-37.01199,174.786331,Oceania,large_airport,7.010400000000001,0,773 772,10487
US,US Airways,U S AIR,United States,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,North America,large_airport,38.1,AUS,Austin Bergstrom International Airport,Austin,US,30.197535,-97.662015,North America,large_airport,165.2016,0,M83 738,1995
US,US Airways,U S AIR,United States,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,North America,large_airport,38.1,BDL,Bradley International Airport,Hartford,US,41.938555,-72.688016,North America,large_airport,52.7304,0,738,4057
US,US Airways,U S AIR,United States,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,North America,large_airport,38.1,BNA,Nashville International Airport,Nashville,US,36.1245,-86.6782,North America,large_airport,182.5752,0,738,2886
US,US Airways,U S AIR,United States,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,North America,large_airport,38.1,BOS,Boston Logan International Airport,Boston,US,42.36197,-71.0079,North America,large_airport,6.096,0,757 738,4193
US,US Airways,U S AIR,United States,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,North America,large_airport,38.1,CLT,Charlotte Douglas International Airport,Charlotte,US,35.2140007,-80.94309998,North America,large_airport,227.99040000000002,0,321,3413
US,US Airways,U S AIR,United States,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,North America,large_airport,38.1,CMH,John Glenn Columbus International Airport,Columbus,US,39.998001,-82.891899,North America,large_airport,248.412,0,738,3204
US,US Airways,U S AIR,United States,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,North America,large_airport,38.1,DCA,Ronald Reagan Washington National Airport,Washington,US,38.8521,-77.037697,North America,large_airport,4.572,0,738,3711
US,US Airways,U S AIR,United States,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,North America,large_airport,38.1,DEN,Denver International Airport,Denver,US,39.860027,-104.673792,North America,large_airport,1655.3688000000002,0,CR7,1385
US,US Airways,U S AIR,United States,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,North America,large_airport,38.1,DFW,Dallas Fort Worth International Airport,Dallas-Fort Worth,US,32.896801,-97.038002,North America,large_airport,185.0136,0,738 763 757 M83,1983
US,US Airways,U S AIR,United States,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,North America,large_airport,38.1,ELP,El Paso International Airport,El Paso,US,31.809908,-106.375607,North America,large_airport,1206.7032000000002,0,CRJ,1148
US,US Airways,U S AIR,United States,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,North America,large_airport,38.1,EUG,Eugene Airport,Eugene,US,44.124599,-123.211998,North America,medium_airport,113.99520000000001,0,CRJ,1205
US,US Airways,U S AIR,United States,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,North America,large_airport,38.1,FAT,Fresno Yosemite International Airport,Fresno,US,36.775767,-119.718018,North America,large_airport,102.4128,0,CRJ,337
US,US Airways,U S AIR,United States,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,North America,large_airport,38.1,GRU,São Paulo/Guarulhos–Governor André Franco Montoro International Airport,São Paulo,BR,-23.431274,-46.469954,South America,large_airport,750.1128,0,777,9919
US,US Airways,U S AIR,United States,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,North America,large_airport,38.1,GUA,La Aurora International Airport,Guatemala City,GT,14.582896,-90.527515,North America,large_airport,1509.3696,0,320,3532
US,US Airways,U S AIR,United States,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,North America,large_airport,38.1,HNL,Daniel K. Inouye International Airport,"Honolulu, Oahu",US,21.318387,-157.92567,North America,large_airport,3.9624,0,757,4108
US,US Airways,U S AIR,United States,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,North America,large_airport,38.1,IAD,Washington Dulles International Airport,Dulles,US,38.9445,-77.455803,North America,large_airport,95.0976,0,738,3674
US,US Airways,U S AIR,United States,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,North America,large_airport,38.1,IAH,George Bush Intercontinental Airport,Houston,US,29.9844,-95.3414,North America,large_airport,29.5656,0,CR7,2215
US,US Airways,U S AIR,United States,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,North America,large_airport,38.1,IND,Indianapolis International Airport,Indianapolis,US,39.7173,-86.294403,North America,large_airport,242.9256,0,738,2913
US,US Airways,U S AIR,United States,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,North America,large_airport,38.1,IST,İstanbul Airport,Istanbul,TR,41.274874,28.732136,Europe,large_airport,99.06,0,77W,11002
US,US Airways,U S AIR,United States,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,North America,large_airport,38.1,JFK,John F. Kennedy International Airport,New York,US,40.639447,-73.779317,North America,large_airport,3.9624,0,32B 762,3974
US,US Airways,U S AIR,United States,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,North America,large_airport,38.1,KOA,Ellison Onizuka Kona International Airport at Keāhole,Kailua-Kona,US,19.738783,-156.045603,Oceania,large_airport,14.325600000000001,0,757,4026
US,US Airways,U S AIR,United States,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,North America,large_airport,38.1,LAS,Harry Reid International Airport,Las Vegas,US,36.083361,-115.151817,North America,large_airport,664.7688,0,738,380
US,US Airways,U S AIR,United States,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,North America,large_airport,38.1,LHR,London Heathrow Airport,London,GB,51.470748,-0.459909,Europe,large_airport,25.2984,0,77W,8760
US,US Airways,U S AIR,United States,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,North America,large_airport,38.1,LIH,Lihue Airport,"Lihue, Kauai",US,21.974393,-159.337146,Oceania,large_airport,46.6344,0,757,4203
US,US Airways,U S AIR,United States,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,North America,large_airport,38.1,MCO,Orlando International Airport,Orlando,US,28.429399490356445,-81.30899811,North America,large_airport,29.260800000000003,0,757 738,3562
US,US Airways,U S AIR,United States,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,North America,large_airport,38.1,MIA,Miami International Airport,Miami,US,25.796011,-80.289751,North America,large_airport,2.4384,0,757 777 763 738,3763
US,US Airways,U S AIR,United States,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,North America,large_airport,38.1,MRY,Monterey Regional Airport,Monterey,US,36.586777,-121.844183,North America,medium_airport,78.3336,0,CRJ,429
US,US Airways,U S AIR,United States,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,North America,large_airport,38.1,NRT,Narita International Airport,Narita,JP,35.76858,140.388714,Asia,large_airport,42.976800000000004,0,777 388,8753
US,US Airways,U S AIR,United States,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,North America,large_airport,38.1,OGG,Kahului International Airport,Kahului,US,20.896263,-156.431837,Oceania,large_airport,16.4592,0,757,3996
US,US Airways,U S AIR,United States,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,North America,large_airport,38.1,OKC,OKC Will Rogers World Airport,Oklahoma City,US,35.393388,-97.598248,North America,large_airport,394.716,0,CR7,1906
US,US Airways,U S AIR,United States,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,North America,large_airport,38.1,ORD,Chicago O'Hare International Airport,Chicago,US,41.9786,-87.9048,North America,large_airport,207.264,0,738,2802
US,US Airways,U S AIR,United States,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,North America,large_airport,38.1,PBI,Palm Beach International Airport,West Palm Beach,US,26.683201,-80.095596,North America,large_airport,5.7912,0,738,3743
US,US Airways,U S AIR,United States,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,North America,large_airport,38.1,PEK,Beijing Capital International Airport,Beijing,CN,40.077349,116.596702,Asia,large_airport,35.3568,0,773,10037
US,US Airways,U S AIR,United States,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,North America,large_airport,38.1,PHL,Philadelphia International Airport,Philadelphia,US,39.871899,-75.241096,North America,large_airport,10.972800000000001,0,321 320,3856
US,US Airways,U S AIR,United States,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,North America,large_airport,38.1,PHX,Phoenix Sky Harbor International Airport,Phoenix,US,33.435302,-112.005905,North America,large_airport,345.94800000000004,0,321 319 320,595
US,US Airways,U S AIR,United States,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,North America,large_airport,38.1,PIT,Pittsburgh International Airport,Pittsburgh,US,40.491501,-80.232903,North America,large_airport,366.6744,0,738,3430
US,US Airways,U S AIR,United States,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,North America,large_airport,38.1,PVG,Shanghai Pudong International Airport,Shanghai (Pudong),CN,31.1434,121.805,Asia,large_airport,3.9624,0,777,10415
US,US Airways,U S AIR,United States,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,North America,large_airport,38.1,RAR,Rarotonga International Airport,Avarua,CK,-21.2027,-159.806,Oceania,large_airport,5.7912,0,763,7536
US,US Airways,U S AIR,United States,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,North America,large_airport,38.1,RDM,Roberts Field,Redmond,US,44.254101,-121.150002,North America,medium_airport,938.784,0,CRJ,1171
US,US Airways,U S AIR,United States,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,North America,large_airport,38.1,RDU,Raleigh-Durham International Airport,Raleigh/Durham,US,35.878659,-78.7873,North America,large_airport,132.588,0,738,3595
US,US Airways,U S AIR,United States,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,North America,large_airport,38.1,RNO,Reno Tahoe International Airport,Reno,US,39.4991,-119.767998,North America,large_airport,1345.692,0,CRJ,630
US,US Airways,U S AIR,United States,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,North America,large_airport,38.1,SAF,Santa Fe Municipal Airport,Santa Fe,US,35.6171,-106.088997,North America,medium_airport,1934.8704,0,CRJ,1140
US,US Airways,U S AIR,United States,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,North America,large_airport,38.1,SAL,El Salvador International Airport Saint Óscar Arnulfo Romero y Galdámez,San Salvador (San Luis Talpa),SV,13.44447,-89.055784,North America,large_airport,30.7848,0,320 321,3734
US,US Airways,U S AIR,United States,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,North America,large_airport,38.1,SAN,San Diego International Airport,San Diego,US,32.733601,-117.190002,North America,large_airport,5.1816,0,CRJ CR7,176
US,US Airways,U S AIR,United States,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,North America,large_airport,38.1,SFO,San Francisco International Airport,San Francisco,US,37.619806,-122.374821,North America,large_airport,3.9624,0,738,543
US,US Airways,U S AIR,United States,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,North America,large_airport,38.1,SJC,Norman Y. Mineta San Jose International Airport,San Jose,US,37.362452,-121.929188,North America,large_airport,18.8976,0,CR7,496
US,US Airways,U S AIR,United States,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,North America,large_airport,38.1,SJD,Los Cabos International Airport,San José del Cabo,MX,23.151919,-109.720731,North America,large_airport,113.99520000000001,0,M83 738,1468
US,US Airways,U S AIR,United States,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,North America,large_airport,38.1,SLC,Salt Lake City International Airport,Salt Lake City,US,40.78886,-111.979866,North America,large_airport,1288.3896,0,CR7,949
US,US Airways,U S AIR,United States,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,North America,large_airport,38.1,SMF,Sacramento International Airport,Sacramento,US,38.6954,-121.591003,North America,large_airport,8.2296,0,CRJ,600
